story_date,year,month,day,Time,headline,topic label,first_time_appear_eventbased,official view,Response,Renmin Daily,Renmin Daily Content,Notes
12/15/2019,2019,12,15,M,中国航天2020年硬核预告,Achievements,1,,,,,
12/15/2019,2019,12,15,M,香港5人涉嫌罗伯凶杀案被拘捕,Hong Kong,0,,,,,
12/15/2019,2019,12,15,M,大爷被骗后反套路保健品,Bizzare,1,,,,,
12/15/2019,2019,12,15,M,小学家长群聊喝酒遭女家长怼,Bizzare,1,,,,,
12/15/2019,2019,12,15,M,北京等地局地积雪将超7厘米,Social affairs - environment,1,,,,,
12/15/2019,2019,12,15,M,逾八成职场女性有过焦虑抑郁,Social affairs - trends,1,,,,,
12/15/2019,2019,12,15,E,武汉大学清退92名国际学生,Social affairs,1,,,,,
12/15/2019,2019,12,15,E,周一故宫闭馆,Social affairs,1,,,,,
12/15/2019,2019,12,15,E,孙小果母亲获刑20年继父获刑19年,Crime & court,0,,,2,1,
12/15/2019,2019,12,15,E,北京暴雪蓝色预警,Social affairs - environment,1,,,,,
12/15/2019,2019,12,15,E,军事绝密816地下核工程重见世人,Social affairs,1,,,,,
12/15/2019,2019,12,15,E,33岁援藏干部工作岗位离世,Role model,1,,,,,
12/15/2019,2019,12,15,E,情侣放烟花拍照引发山火,Social affairs,1,,,,,
12/15/2019,2019,12,15,E,驻香港部队武装直升机特技飞行,Patriotic acts/festivals,1,,,,,
12/15/2019,2019,12,15,E,涉孙小果案19人获刑,Crime & court,0,,,2,1,
12/15/2019,2019,12,15,E,暂不对原产美国部分进口商品加征关税,Social affairs - economics,1,,,,,
12/15/2019,2019,12,15,E,病毒学家田波院士逝世,Role model,1,,,,,
12/15/2019,2019,12,15,E,酒驾遇查掏出1.8万年后驾照,Bizzare,1,,,,,
12/15/2019,2019,12,15,E,谷歌地球首次披露拍摄范围,International news (non-China),1,,,,,
12/16/2019,2019,12,16,M,北京下雪,Social affairs - environment,1,,,1,2,
12/16/2019,2019,12,16,M,教师严重违规终身禁教,Government acts,1,,,1,1,
12/16/2019,2019,12,16,M,上海一男子持刀砍人警方开枪,Crime & court,1,,,,,
12/16/2019,2019,12,16,M,江苏实现市市通动车,Social affairs - local policy ,1,,,,,
12/16/2019,2019,12,16,M,2019年我国减贫人口将超1000万,Social affairs - trends,1,,,,,
12/16/2019,2019,12,16,M,武汉大学清退92名国际学生,Social affairs,0,,,,,
12/16/2019,2019,12,16,M,军事绝密816地下核工程重见世人,Social affairs,0,,,,,
12/16/2019,2019,12,16,M,警方悬赏30万通缉B级逃犯,Crime & court,1,,,,,
12/16/2019,2019,12,16,M,孙小果母亲获刑20年继父获刑19年,Crime & court,0,,,2,1,
12/16/2019,2019,12,16,M,82岁飞行员奶奶忆雄县救灾,Role model,1,,,,,
12/16/2019,2019,12,16,E,林郑月娥,Hong Kong,1,,,1,1,
12/16/2019,2019,12,16,E,央视发布新版七子之歌MV,Patriotic acts/festivals,1,1,,1,2,
12/16/2019,2019,12,16,E,不法分子听了发抖的交响乐,Leisure,1,,,1,1,
12/16/2019,2019,12,16,E,台湾地震,Social affairs - environment,1,,,,,
12/16/2019,2019,12,16,E,NASA将送首位女宇航员登月,International news (non-China),1,,,,,
12/16/2019,2019,12,16,E,广州化工厂火灾,Social affairs - disaster,1,,,,,
12/17/2019,2019,12,17,M,45岁能被妈妈打是很幸福的,Social affairs,1,,,2,1,
12/17/2019,2019,12,17,M,官方致歉火车站扶梯长期未使用,Social affairs,1,1,,,,
12/17/2019,2019,12,17,M,中国武警第一条微博的评论,Role model,1,1,,,,
12/17/2019,2019,12,17,M,单人家庭将成韩国主流,International news (non-China),1,,,,,
12/17/2019,2019,12,17,M,国内首家千亿酒企,Social affairs - economics,1,,,,,
12/17/2019,2019,12,17,M,央视发布新版七子之歌MV,Patriotic acts/festivals,0,1,,1,2,
12/17/2019,2019,12,17,M,贵州发生煤矿事故14人死亡,Social affairs - disaster,1,,,,,
12/17/2019,2019,12,17,M,波音暂时停产737MAX,International news (non-China),1,,,,,
12/17/2019,2019,12,17,E,999皮炎平在吐槽大会违法植入广告,Social affairs - consumer rights,1,,,,,
12/17/2019,2019,12,17,E,拼多多被曝售卖假洋酒,Social affairs - consumer rights,1,,,,,
12/17/2019,2019,12,17,E,怡口蓮把怡口莲告了,Social affairs - consumer rights,1,,,,,
12/17/2019,2019,12,17,E,爱奇艺回应超前点播争议,Social affairs - consumer rights,1,,1,,,
12/17/2019,2019,12,17,E,我国首艘国产航空母舰交付海军,Achievements,1,,,,,
12/17/2019,2019,12,17,E,中国数字一线城市出炉,Social affairs - trends,1,,,,,
12/17/2019,2019,12,17,E,咖啡可能成奢侈品,Social affairs - trends,1,,,,,
12/17/2019,2019,12,17,E,医院致歉幼儿输液管中有虫,Social scandal,1,,,,,
12/17/2019,2019,12,17,E,欧洲买家收到中国造MacPro,International news (China related),1,,,,,
12/17/2019,2019,12,17,E,乌克兰人把一半钱用在吃喝上,International news (non-China),1,,,,,
12/17/2019,2019,12,17,E,没有暴力的香港是什么样,Hong Kong,1,,,,,
12/18/2019,2019,12,18,M,腾讯爱奇艺修改超前点播规则,Social affairs - consumer rights,0,,1,,,
12/18/2019,2019,12,18,M,4万吨中央储备冻猪肉将投放,Social affairs - economics,1,,,,,
12/18/2019,2019,12,18,M,四川资中5.2级地震,Social affairs - disaster,1,,,,,
12/18/2019,2019,12,18,M,341万人报名2020年研考,Social affairs - trends,1,,,,,
12/18/2019,2019,12,18,M,北京澳门大学生隔空合唱七子之歌,Patriotic acts/festivals,1,,,1,1,
12/18/2019,2019,12,18,M,日本性别平等排名跌至历史最低,International news (non-China),1,,,,,
12/18/2019,2019,12,18,M,三星手机彻底退出中国制造,International news (China related),1,,,,,
12/18/2019,2019,12,18,M,AirPods Pro美国全网脱销,International news (non-China),1,,,,,
12/18/2019,2019,12,18,M,拼多多回应商家售假酒,Social affairs - consumer rights,1,,1,,,
12/18/2019,2019,12,18,M,四川煤矿事故被困13人全部救出,Social affairs - disaster,0,,1,1,1,
12/18/2019,2019,12,18,M,有虫输液管涉事厂家曾多次违法,Social affairs - consumer rights,0,,1,,,
12/18/2019,2019,12,18,M,日本公司允许每周休假4天,International news (non-China),1,,,,,
12/18/2019,2019,12,18,M,今年平均每人花44元看电影,Social affairs - trends,1,,,,,
12/18/2019,2019,12,18,M,美国34%家庭租房,International news (non-China),1,,,,,
12/18/2019,2019,12,18,E,腾讯因超前点播被起诉,Social affairs - consumer rights,0,,,,,
12/18/2019,2019,12,18,E,7个月大婴儿就任美国名誉市长,International news (non-China),1,,,,,
12/18/2019,2019,12,18,E,二维码之父首谈中国使用超日本,International news (non-China),1,,,,,
12/18/2019,2019,12,18,E,沈阳市公安局回应在校大学生被伤害,Social affairs,1,,1,,,
12/18/2019,2019,12,18,E,外交部回应美成立太空部队,International affairs (non-China),1,,,,,
12/18/2019,2019,12,18,E,浙工大屏峰校区学生宿舍着火,Social scandal,1,,,,,
12/18/2019,2019,12,18,E,张朝阳谈视频会员加价,Social affairs - consumer rights,0,,1,,,
12/18/2019,2019,12,18,E,货车追尾轿车导致5死1伤,Social affairs - disaster,1,,,,,
12/18/2019,2019,12,18,E,13名被困矿工靠一盒剩饭撑到获救,Social affairs - disaster,0,,,,,
12/19/2019,2019,12,19,M,地震时幼儿园老师抓起娃就跑,Role model,0,,,,,
12/19/2019,2019,12,19,M,漠河冻梨变铁锤,Social affairs - environment,1,,,,,
12/19/2019,2019,12,19,M,学霸寝室6人获15个名校offer,Role model,1,,,,,
12/19/2019,2019,12,19,M,韩国国务总理秘书室突遭搜查,International news (non-China),1,,,,,
12/19/2019,2019,12,19,M,香港取消跨年烟花汇演,Hong Kong,1,,,,,
12/19/2019,2019,12,19,M,农历小年火车票,Social affairs - trends,1,,,,,
12/19/2019,2019,12,19,M,美众议院决定弹劾特朗普,International news (non-China),1,,,1,1,
12/19/2019,2019,12,19,M,3名英国女议员带宝宝宣誓入职,International news (non-China),1,,,,,
12/19/2019,2019,12,19,M,央行14天期逆回购利率下降,Social affairs - economics,1,,,,,
12/19/2019,2019,12,19,M,新能源车退役电池达20万吨,Social affairs - trends,1,,,,,
12/19/2019,2019,12,19,M,明年起饲料禁止添加抗生素,Social affairs - local policy ,1,,,,,
12/19/2019,2019,12,19,E,地震瞬间丈夫一把拉回怀孕妻子,Role model,0,,,,,
12/19/2019,2019,12,19,E,庆祝澳门回归祖国20周年文艺晚会,Patriotic acts/festivals,1,,,1,1,
12/19/2019,2019,12,19,E,香榭丽舍大街拟2.5亿欧元翻修,International news (non-China),1,,,,,
12/19/2019,2019,12,19,E,特朗普回应遭弹劾,International news (non-China),1,,1,,,
12/19/2019,2019,12,19,E,德国反对将华为排除在5G建设之外,International news (non-China),1,,,,,
12/19/2019,2019,12,19,E,77名驻澳门部队官兵摆出莲花图案,Patriotic acts/festivals,1,,,,,
12/19/2019,2019,12,19,E,沈阳铁路开行雪国列车,Social affairs,1,,,,,
12/20/2019,2019,12,20,M,庆祝澳门回归祖国20周年大会,Patriotic acts/festivals,0,,,,,
12/20/2019,2019,12,20,M,滴滴顺风车将在北京等5城市试运营,Social affairs - economics,1,,,,,
12/20/2019,2019,12,20,M,法院直播催老赖还钱,Social affairs,1,,,,,
12/20/2019,2019,12,20,M,澳门金莲花广场升旗仪式,Patriotic acts/festivals,0,,,1,1,
12/20/2019,2019,12,20,M,不扫门前垃圾获百斤重垃圾桶,Social affairs - local policy ,1,,,,,
12/20/2019,2019,12,20,M,英国发明新款马桶缩短员工如厕时间,International news (non-China),1,,,,,
12/20/2019,2019,12,20,M,北京外卖垃圾分类,Social affairs - local policy ,1,,,,,
12/20/2019,2019,12,20,M,獐子岛回应外来贝质疑,Social affairs - consumer rights,1,,1,,,
12/20/2019,2019,12,20,M,全球男性吸烟者数量首次下降,International news (non-China),1,,,,,
12/20/2019,2019,12,20,M,手机能读取电子护照了,Social affairs - local policy ,1,,,,,
12/20/2019,2019,12,20,M,12项资格考试报名可无证明办理,Social affairs - local policy ,1,,,,,
12/20/2019,2019,12,20,E,香港已有80名教师被捕,Hong Kong,1,,,,,
12/20/2019,2019,12,20,E,相亲中最受欢迎的女生职业,Social affairs - trends,1,,,,,
12/20/2019,2019,12,20,E,兵马俑坑内浇水,Social scandal,1,,,,,
12/20/2019,2019,12,20,E,未达刑责年龄未成年人不能一放了之,Crime & court,1,,,,,
12/20/2019,2019,12,20,E,不放过任何一个侵害未成年人犯罪案件,Crime & court,1,,,,,
12/20/2019,2019,12,20,E,酒鬼酒被举报非法添加甜蜜素,Social affairs - consumer rights,1,,,,,
12/20/2019,2019,12,20,E,2.67亿Facebook用户信息被公开,International news (non-China),1,,,,,
12/20/2019,2019,12,20,E,17款APP自动续费不通知,Social affairs - consumer rights,1,,,,,
12/20/2019,2019,12,20,E,社保卡持卡人数超13亿,Social affairs - trends,1,,,,,
12/20/2019,2019,12,20,E,近六成快递小哥曾自行赔付,Social affairs - trends,1,,,,,
12/21/2019,2019,12,21,M,明年将制定个人信息保护法,Social affairs - local policy ,1,,,,,
12/21/2019,2019,12,21,M,澳洲人给猫头鹰浇水降温,International news (non-China),1,,,,,
12/21/2019,2019,12,21,M,巴黎圣母院今年不庆祝圣诞节,International news (non-China),1,,,,,
12/21/2019,2019,12,21,M,香港已有80名教师被捕,Hong Kong,0,,,,,
12/21/2019,2019,12,21,M,不放过任何一个侵害未成年人犯罪案件,Crime & court,0,,,,,
12/21/2019,2019,12,21,M,气候变化致所罗门11岛消失,International news (non-China),1,,,,,
12/21/2019,2019,12,21,M,气泡屏障阻挡海洋垃圾,International news (non-China),1,,,,,
12/21/2019,2019,12,21,M,俄军用3D打印机修战斗机,International news (non-China),1,,,,,
12/21/2019,2019,12,21,E,22岁女孩去世捐献器官让3人新生,Role model,1,,,,,
12/21/2019,2019,12,21,E,韩国曝幽灵整容数百人丧命,International news (non-China),1,,,,,
12/21/2019,2019,12,21,E,澳门孩子说要将中国国粹传下去,Patriotic acts/festivals,1,,,,,
12/21/2019,2019,12,21,E,90后出纳员819次挪用公款,Social scandal,1,,,,,
12/21/2019,2019,12,21,E,当民族乐器遇上七子之歌,Patriotic acts/festivals,1,,,,,
12/21/2019,2019,12,21,E,明年将制定个人信息保护法,Social affairs - local policy ,0,,,,,
12/21/2019,2019,12,21,E,吉林坠江大客车事发监控,Social affairs - disaster,1,,,1,1,
12/21/2019,2019,12,21,E,2023年全球人口将达80亿,International news (non-China),1,,,,,
12/21/2019,2019,12,21,E,村干部默许临汾贫困户烧煤,Role model,1,,,,,
12/22/2019,2019,12,22,M,新入伍消防员逼真火场训练,Crime & court,1,,,,,
12/22/2019,2019,12,22,M,老人遭三连撞事故两肇事者落网,Crime & court,0,,1,,,
12/22/2019,2019,12,22,M,广东中山一小区火灾致6死,Social affairs - disaster,1,,,,,
12/22/2019,2019,12,22,M,当民族乐器遇上七子之歌,Patriotic acts/festivals,1,,,,,
12/22/2019,2019,12,22,M,澳门孩子说要将中国国粹传下去,Patriotic acts/festivals,1,,,1,2,
12/22/2019,2019,12,22,M,BBC总结中国80后五大特征,International affairs (China related),1,,,,,
12/22/2019,2019,12,22,M,美国载人飞船首飞失败,International news (non-China),1,,,,,
12/22/2019,2019,12,22,M,世界最大印钞厂濒临破产,International news (non-China),1,,,,,
12/22/2019,2019,12,22,M,肥胖者每年额外排出7亿吨二氧化碳,Social affairs - trends,1,,,,,
12/22/2019,2019,12,22,M,长安福特30岁工程师坠亡,Bizzare,1,,,,,
12/22/2019,2019,12,22,E,微博回应关闭刘鑫账号,Social scandal,1,,1,,,
12/22/2019,2019,12,22,E,央视曝光健身房办卡陷阱,Social affairs - consumer rights,1,1,,,,
12/22/2019,2019,12,22,E,一通骚扰电话最高可罚款7万元,International news (non-China),1,,,,,
12/22/2019,2019,12,22,E,连吃12个包子消防员因病离职,Role model,1,,,,,
12/22/2019,2019,12,22,E,外卖员疑因差评持刀伤人,Crime & court,1,,,,,
12/22/2019,2019,12,22,E,美团否认伤人外卖员因差评行凶,Crime & court,0,,1,,,
12/22/2019,2019,12,22,E,古巴时隔43年重新拥有总理,International news (non-China),1,,,,,
12/22/2019,2019,12,22,E,警方通报外卖小哥持刀伤人,Crime & court,0,,1,,,
12/22/2019,2019,12,22,E,特种兵空中伞降遭遇多种险情,Role model,1,,,,,
12/23/2019,2019,12,23,M,我国五分之一冰川消融,Social affairs - environment,1,,,,,
12/23/2019,2019,12,23,M,一通骚扰电话最高可罚款7万元,International news (non-China),1,,,,,
12/23/2019,2019,12,23,M,当外军看到中国军人的手,Role model,1,,,,,
12/23/2019,2019,12,23,M,警方通报沈大研究生在校被刺案,Crime & court,1,1,,,,
12/23/2019,2019,12,23,M,东京奥运民宿价格上涨至23倍,International news (non-China),1,,,,,
12/23/2019,2019,12,23,M,韩国有房超10套人数创新高,International news (non-China),1,,,,,
12/23/2019,2019,12,23,M,澳珠烟花汇演,Patriotic acts/festivals,1,,,,,
12/23/2019,2019,12,23,M,警方通报外卖小哥持刀伤人,Crime & court,0,1,,,,
12/23/2019,2019,12,23,M,微博回应关闭刘鑫账号,Social scandal,0,,1,,,
12/23/2019,2019,12,23,M,加蓬首都4名中国船员被绑架,Diaspora,1,,,,,
12/23/2019,2019,12,23,M,天津蓟州3.3级地震,Social affairs - disaster,1,,,,,
12/23/2019,2019,12,23,M,首批赴黎维和女扫雷手,Role model,1,,,,,
12/23/2019,2019,12,23,E,2019年赴韩中国游客创新高,Social affairs - trends,1,,,,,
12/23/2019,2019,12,23,E,浏阳花炮厂爆炸瞒报死亡人数,Social affairs - disaster,0,,1,,,
12/23/2019,2019,12,23,E,文在寅表示香港新疆都是中国内政,International affairs (China related),1,,,,,
12/23/2019,2019,12,23,E,日本欲将核污水排入大气或大海,International news (non-China),1,,,,,
12/23/2019,2019,12,23,E,iphonex电池劣化提醒,Social affairs - consumer rights,1,,,,,
12/23/2019,2019,12,23,E,登记在册在世幸存者只剩77人,Social affairs - trends,1,,,,,
12/23/2019,2019,12,23,E,西藏所有县区全部脱贫摘帽,Achievements,1,,,,,
12/23/2019,2019,12,23,E,波音飞船任务失败提前返回地球,International news (non-China),1,,,,,
12/23/2019,2019,12,23,E,波音CEO辞职,International news (non-China),1,,,,,
12/24/2019,2019,12,24,M,耿爽尴尬不失礼貌的微笑,International affairs (China related),1,1,,,,
12/24/2019,2019,12,24,M,香港自6月起发生逾4000宗起底个案,Hong Kong,1,,,,,
12/24/2019,2019,12,24,M,京都动画火灾7分钟后无人逃出,International news (non-China),1,,,,,
12/24/2019,2019,12,24,M,三成韩国人高学历低就业,International news (non-China),1,,,,,
12/24/2019,2019,12,24,M,该不该取消外卖小哥差评制度,Social affairs - consumer rights,1,,,,,
12/24/2019,2019,12,24,M,文在寅表示香港新疆都是中国内政,International affairs (China related),0,1,1,,,
12/24/2019,2019,12,24,M,美国发现3.85亿年前森林化石,International news (non-China),1,,,,,
12/24/2019,2019,12,24,M,边防官兵化雪水煮饺子为战友庆生,Role model,1,,,,,
12/24/2019,2019,12,24,M,挖63米地道抢银行,Bizzare,1,,,,,
12/24/2019,2019,12,24,M,泰国杀妻骗保案今日宣判,Crime & court,1,,,,,
12/24/2019,2019,12,24,M,住建部 明年房地产市场稳字当头,Social affairs - economics,1,1,,,,
12/24/2019,2019,12,24,E,上海大统路火灾,Social affairs - disaster,1,,,,,
12/24/2019,2019,12,24,E,耿爽尴尬不失礼貌的微笑,International affairs (China related),0,1,,,,
12/24/2019,2019,12,24,E,美团饿了么等签交通安全守法承诺书,Social affairs - local policy ,1,,,,,
12/24/2019,2019,12,24,E,购车五年后的新车主平均胖20斤,Social affairs - trends,1,,,,,
12/24/2019,2019,12,24,E,香港自6月起发生逾4000宗起底个案,Hong Kong,0,,,,,
12/24/2019,2019,12,24,E,两岸2020春节航班加班总量不限,Social affairs,1,,,,,
12/24/2019,2019,12,24,E,近五成大学生每天读书不足半小时,Social affairs - trends,1,,,,,
12/24/2019,2019,12,24,E,小学推上学打卡APP被叫停,Social affairs - local policy ,1,,,,,
12/25/2019,2019,12,25,M,国务院 规范企业裁员行为,Social affairs - local policy ,1,1,,,,
12/25/2019,2019,12,25,M,安倍说中日韩并非魏蜀吴,International affairs (China related),1,,,,,
12/25/2019,2019,12,25,M,卢森堡将成首个公交全免费国家,International news (non-China),1,,,,,
12/25/2019,2019,12,25,M,保健品公司老总演讲时身亡,Social affairs,1,,,,,
12/25/2019,2019,12,25,M,土豪公司春节放假19天,Bizzare,1,,,,,
12/25/2019,2019,12,25,M,湖南一商场抛气球2人受伤,Bizzare,1,,,,,
12/25/2019,2019,12,25,M,耿爽尴尬不失礼貌的微笑,International affairs (China related),1,,,,,
12/25/2019,2019,12,25,M,上海大统路火灾,Social affairs - disaster,1,,,,,
12/25/2019,2019,12,25,M,浙江一高校被地产商买下,Social affairs,1,,,,,
12/25/2019,2019,12,25,M,印度发生洋葱危机,International news (non-China),1,,,,,
12/25/2019,2019,12,25,M,印度一架飞机被卡在桥下,International news (non-China),1,,,,,
12/25/2019,2019,12,25,M,广东统一人身损害赔偿标准,Social affairs - local policy ,1,,,,,
12/25/2019,2019,12,25,E,李小龙女儿起诉真功夫餐饮,Social affairs - economics,1,,,,,
12/25/2019,2019,12,25,E,安倍晋三接受水均益专访,International affairs (China related),1,,,,,
12/25/2019,2019,12,25,E,95后全职妈妈占比八成,Social affairs - trends,1,,,,,
12/25/2019,2019,12,25,E,iPhone XR成Q3最畅销智能机,Social affairs - trends,1,,,,,
12/25/2019,2019,12,25,E,300万以下常住人口城市取消落户限制,Social affairs - local policy ,1,,,,,
12/25/2019,2019,12,25,E,公安部对30人发出A级通缉令,Crime & court,1,,,,,
12/25/2019,2019,12,25,E,亚马逊一条虚假好评116元,International news (non-China),1,,,,,
12/25/2019,2019,12,25,E,温州本科生买房打7折租房3折,Social affairs - local policy ,1,,,,,
12/25/2019,2019,12,25,E,广东火灾夫妻俩为知名企业家,Social affairs - disaster,1,,1,,,
12/25/2019,2019,12,25,M,王思聪承担熊猫互娱20亿损失,Social affairs - celebrity,1,,,,,
12/26/2019,2019,12,26,M,联通5G赋能智慧冬奥,Achievements,1,,,,,
12/26/2019,2019,12,26,M,巴黎圣母院一半概率无法挽救,International news (non-China),1,,,,,
12/26/2019,2019,12,26,M,300万以下常住人口城市取消落户限制,Social affairs - local policy ,0,,,,,
12/26/2019,2019,12,26,M,真功夫回应被诉侵权,Social affairs - economics,1,,1,,,
12/26/2019,2019,12,26,M,俄罗斯成功与全球互联网断开,International news (non-China),1,,,,,
12/26/2019,2019,12,26,M,24岁辅警执勤中被撞牺牲,Role model,1,,,,,
12/26/2019,2019,12,26,M,甘肃一企业银行账号被冻结无法解封,Social affairs,1,,,,,
12/26/2019,2019,12,26,M,警示牌恐吓司机办理ETC,Social affairs,1,,,,,
12/26/2019,2019,12,26,M,安倍晋三接受水均益专访,International affairs (China related),0,,,,,
12/26/2019,2019,12,26,M,三成韩国青少年没有勇气生活,International news (non-China),1,,,,,
12/26/2019,2019,12,26,M,核桃价格创新低,Social affairs - trends,1,,,,,
12/26/2019,2019,12,26,M,95后全职妈妈占比八成,Social affairs - trends,0,,,,,
12/26/2019,2019,12,26,M,消防员用身体挡住落石,Role model,1,,,,,
12/26/2019,2019,12,26,E,真功夫不与李小龙女儿庭外和解,Social affairs - economics,0,,1,,,
12/26/2019,2019,12,26,E,湖北孝感地震,Social affairs - disaster,1,,,,,
12/26/2019,2019,12,26,E,收入和就业最影响幸福感,Social affairs - trends,1,,,,,
12/26/2019,2019,12,26,E,熊猫互娱投资人否认已获王思聪赔偿,Social affairs - celebrity,0,,1,,,
12/26/2019,2019,12,26,E,武汉震感,Social affairs - disaster,1,,,,,
12/26/2019,2019,12,26,E,印度1公斤垃圾可换1顿大餐,International news (non-China),1,,,,,
12/26/2019,2019,12,26,E,南昌规定学校不得给家长布置作业,Social affairs,1,,,,,
12/26/2019,2019,12,26,E,微信公众号后台崩了,Social affairs,1,,,,,
12/26/2019,2019,12,26,E,山东舰编队穿越台湾海峡,Government acts,1,,,,,
12/26/2019,2019,12,26,E,日本啤酒泡面对韩出口减少99%,International affairs (non-China),1,,,,,
12/26/2019,2019,12,26,E,广东连州交通事故致7死2伤,Social affairs - disaster,1,,,,,
12/26/2019,2019,12,26,E,卫健委回应高以翔猝死事件,Social affairs - celebrity,0,1,1,,,
12/26/2019,2019,12,26,E,吴谢宇案已移送福州中院,Crime & court,1,,,,,
12/27/2019,2019,12,27,M,老师上课点名救一家5口,Bizzare,1,,,1,1,
12/27/2019,2019,12,27,M,微信微博聊天记录可作为证据,Social affairs - local policy ,1,1,,,,
12/27/2019,2019,12,27,M,194位山区小朋友发新书,Social affairs,1,,,,,
12/27/2019,2019,12,27,M,韩国禁止使用有色塑料,International news (non-China),1,,,,,
12/27/2019,2019,12,27,M,国防部发言人霸气回应美国防长,International affairs (China-US),1,1,,,,
12/27/2019,2019,12,27,M,北京市吸烟人数有363万,Social affairs - trends,1,,,,,
12/27/2019,2019,12,27,M,真功夫不与李小龙女儿庭外和解,Social affairs - economics,0,,,,,
12/27/2019,2019,12,27,M,韩国空气炸锅加热后被检出致癌物,Social affairs - consumer rights,1,,,,,
12/27/2019,2019,12,27,M,幼师让孩子自己打自己嘴巴,Social scandal,1,,,,,
12/27/2019,2019,12,27,M,安倍喊商界大佬给员工加薪,International news (non-China),1,,,,,
12/27/2019,2019,12,27,M,吴谦正告美方不要贼喊捉贼,International affairs (China-US),1,1,,,,
12/27/2019,2019,12,27,M,恒丰银行原董事长被判死缓,Crime & court,1,,,,,
12/27/2019,2019,12,27,M,2019年中国游戏女玩家达3亿,Social affairs - trends,1,,,,,
12/27/2019,2019,12,27,M,成都地铁5号线正式开通,Social affairs - local policy ,1,,,,,
12/27/2019,2019,12,27,E,信鸽失踪42天带回字条,Bizzare,1,,,,,
12/27/2019,2019,12,27,E,长征五号遥三火箭发射,Achievements,1,,,1,1,
12/27/2019,2019,12,27,E,3名中国人在泰注册微信假号被捕,Social affairs,1,,,,,
12/27/2019,2019,12,27,E,花6.2万元口腔正畸后仍无法正常咬合,Social affairs - consumer rights,1,,,,,
12/27/2019,2019,12,27,E,国防部发言人霸气回应美国防长,International affairs (China-US),1,1,,,,
12/27/2019,2019,12,27,E,安倍喊商界大佬给员工加薪,International news (non-China),1,,,,,
12/27/2019,2019,12,27,E,哈坠机事故原因系操作失误和技术故障,International news (non-China),1,,,1,1,
12/27/2019,2019,12,27,E,中国大陆近期几场地震没有必然联系,Social affairs - disaster,1,1,,,,
12/27/2019,2019,12,27,E,新兵海军接受父母检阅,Role model,1,,,,,
12/27/2019,2019,12,27,E,央行拟规范暴力催收,Government acts,1,1,,,,
12/27/2019,2019,12,27,E,法国香水出厂成本不及售价两成,International news (non-China),1,,,,,
12/28/2019,2019,12,28,M,民航总医院内行凶嫌疑人孙文斌被批捕,Social scandal,1,,,2,1,
12/28/2019,2019,12,28,M,指挥大厅里的小姐姐笑着笑着就哭了,Achievements,0,,,,,
12/28/2019,2019,12,28,M,墨西哥发现千年玛雅宫殿,International news (non-China),1,,,,,
12/28/2019,2019,12,28,M,全球超一半珊瑚已死亡,International news (non-China),1,,,,,
12/28/2019,2019,12,28,M,张家界云海云瀑如梦似幻,Social affairs - environment,1,,,,,
12/28/2019,2019,12,28,M,近七成青年承认自己爱拖延,Social affairs - trends,1,,,,,
12/28/2019,2019,12,28,M,中国立法防医闹,Government acts,1,1,,,,
12/28/2019,2019,12,28,M,1.6万辆凯迪拉克CT6召回,Social affairs - consumer rights,1,,,,,
12/28/2019,2019,12,28,M,作家陈岚就小凤雅事件道歉,Bizzare,1,,,,,
12/28/2019,2019,12,28,M,证券从业人员禁止买卖股票,Government acts,1,,,,,
12/28/2019,2019,12,28,M,民法典草案,Government acts,1,,,,,
12/28/2019,2019,12,28,M,康辉赞胖五威武,Achievements,0,1,,,,
12/28/2019,2019,12,28,E,民航总医院急诊收到大量奶茶鲜花,Social scandal,0,,,,,
12/28/2019,2019,12,28,E,女孩坐出租车遇害案一审宣判,Crime & court,1,,,,,
12/28/2019,2019,12,28,E,禁止任何人威胁医护人员人身安全,Government acts,0,1,,,,
12/28/2019,2019,12,28,E,切尔诺贝利33年后再现圣诞树,International news (non-China),1,,,,,
12/28/2019,2019,12,28,E,为什么很多司机不办ETC,Social affairs,1,,,,,
12/28/2019,2019,12,28,E,山东临沂兰陵县2.9级地震,Social affairs - disaster,1,,,,,
12/28/2019,2019,12,28,E,卫健委回应民航总医院伤医案,Social scandal,0,1,1,1,1,
12/28/2019,2019,12,28,E,中国立法防医闹,Government acts,0,1,,1,1,
12/28/2019,2019,12,28,E,中国超七成智能手机用到北斗系统,Social affairs - trends,1,,,,,
12/28/2019,2019,12,28,E,韩国兴起睡眠经济,International news (non-China),1,,,,,
12/28/2019,2019,12,28,E,极端天气造成今年损失1074亿英镑,International news (non-China),1,,,,,
12/29/2019,2019,12,29,M,重庆跳楼砸死路人男子家属未露面,Bizzare,0,,,,,
12/29/2019,2019,12,29,M,12306屏蔽多个抢票软件,Social affairs - consumer rights,1,,,,,
12/29/2019,2019,12,29,M,禁止任何人威胁医护人员人身安全,Government acts,0,1,,1,1,
12/29/2019,2019,12,29,M,杀妻骗保案受害者家属墓前痛哭,Social affairs,0,,,,,
12/29/2019,2019,12,29,M,全球前500富豪今年财富增加25%,International news (non-China),1,,,,,
12/29/2019,2019,12,29,M,民航总医院急诊收到大量奶茶鲜花,Social scandal,0,,,,,
12/29/2019,2019,12,29,M,切尔诺贝利33年后再现圣诞树,International news (non-China),0,,,,,
12/29/2019,2019,12,29,M,卫健委回应民航总医院伤医案,Social scandal,0,1,1,1,1,
